Time,X,Y,Z,Mag,Notes
16:56:46,0.443,0.026,0.198,0.486,
16:56:46,0.47,0.024,0.216,0.518,
16:56:46,0.509,0.017,0.24,0.563,
16:56:46,0.554,0.007,0.262,0.612,
16:56:46,0.59,-0.005,0.274,0.651,
16:56:46,0.59,-0.004,0.284,0.655,
16:56:46,0.572,-0.002,0.3,0.646,
16:56:46,0.58,-0.017,0.318,0.662,
16:56:46,0.596,-0.068,0.323,0.681,
16:56:46,0.6,-0.131,0.323,0.694,
16:56:46,0.619,-0.172,0.325,0.721,
16:56:46,0.577,-0.22,0.302,0.687,
16:56:46,0.545,-0.207,0.29,0.651,
16:56:46,0.523,-0.198,0.267,0.62,
16:56:46,0.482,-0.194,0.254,0.578,
16:56:46,0.607,-0.312,0.44,0.812,
16:56:46,0.287,-0.167,-0.04,0.334,
16:56:46,-0.368,-0.068,0.105,0.388,
16:56:46,-0.154,-0.065,0.235,0.288,
16:56:46,0.502,-0.143,0.222,0.567,
16:56:46,0.554,-0.172,0.224,0.622,
16:56:46,0.433,-0.105,0.224,0.499,
16:56:46,0.44,-0.077,0.204,0.491,
16:56:46,0.443,-0.071,0.173,0.481,
16:56:46,0.442,-0.037,0.135,0.464,
16:56:46,0.386,-0.017,0.112,0.402,
16:56:46,0.324,0.006,0.111,0.343,
16:56:46,0.343,0.031,0.121,0.365,
16:56:46,0.383,0.044,0.136,0.409,
16:56:46,0.396,0.067,0.159,0.432,
16:56:46,0.419,0.089,0.191,0.469,
16:56:46,0.455,0.097,0.22,0.514,
16:56:46,0.491,0.091,0.244,0.556,
16:56:46,0.498,0.088,0.255,0.566,
16:56:46,0.497,0.093,0.256,0.567,
16:56:46,0.49,0.088,0.252,0.558,
16:56:46,0.481,0.077,0.249,0.547,
16:56:46,0.477,0.063,0.236,0.536,
16:56:46,0.499,0.024,0.216,0.544,
16:56:46,0.504,0.0,0.204,0.543,
16:56:46,0.511,-0.014,0.202,0.549,
16:56:46,0.536,-0.037,0.2,0.573,
16:56:46,0.553,-0.068,0.205,0.593,
16:56:46,0.563,-0.094,0.212,0.609,
16:56:46,0.57,-0.129,0.21,0.621,
16:56:46,0.55,-0.155,0.21,0.608,
16:56:46,0.521,-0.168,0.213,0.587,
16:56:46,0.501,-0.179,0.209,0.571,
16:56:46,0.491,-0.183,0.207,0.563,
16:56:46,0.485,-0.179,0.207,0.557,
16:56:46,0.464,-0.18,0.221,0.544,
16:56:46,0.455,-0.183,0.231,0.542,
16:56:46,0.47,-0.188,0.249,0.564,
16:56:46,0.497,-0.194,0.261,0.594,
16:56:46,0.494,-0.193,0.264,0.592,
16:56:46,0.493,-0.182,0.261,0.587,
16:56:46,0.495,-0.184,0.252,0.585,
16:56:46,0.488,-0.171,0.241,0.57,
16:56:46,0.494,-0.144,0.23,0.564,
16:56:46,0.497,-0.117,0.227,0.559,
16:56:46,0.497,-0.086,0.23,0.554,
16:56:46,0.492,-0.061,0.23,0.547,
16:56:46,0.494,-0.043,0.233,0.548,
16:56:46,0.504,-0.037,0.233,0.556,
16:56:46,0.499,-0.031,0.229,0.55,
16:56:46,0.494,-0.024,0.214,0.539,
16:56:46,0.458,-0.031,0.203,0.502,
16:56:46,0.436,-0.022,0.179,0.472,
16:56:46,0.506,-0.127,0.494,0.718,
16:56:46,-0.012,0.067,-0.1,0.121,
16:56:46,-0.358,0.036,0.043,0.362,
16:56:46,-0.022,0.034,0.161,0.166,
16:56:46,0.367,-0.074,0.152,0.404,
16:56:46,0.373,-0.117,0.145,0.417,
